id_original,id_simple,Sample Date,Sample Year,Processing Date,Lake,Gear,Site,Time,Processing Crew,Species,Total length (mm),Weight (g),sex,mature,gonad wt (only M BG),Isotope ID,age,diet weight (g),diet contents (%),,Zooplankton,unknown benthic invert,vegetation,unknown terr invert,unknown fish,Mayfly nymph,Mayfly adult,Amphipod,Chironomid larvae,Oligochaete,Chironomid pupa,Chironomid adult,Diptera larvae,Diptera adult,YP,Megaloptera larvae,beetle,Crayfish,collembola,leech,Odonata nymph,Odonata adult,snail,CMM,BG,frog (tadpole_,frog (adult),BLN,caddisfly,LMB,LMB YOY,BC,bivalve,veligers,JD,ID,GS,Lepomis spp,YOY (unknown),fish eggs,unknown,Notes
MCD085_2020,MCD085,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLC,271,295,M,Y,,MCD085_2020,,5,100% aquatic invert,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% aquatic invert
MCD086_2020,MCD086,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLC,232,184,M,Y,,MCD086_2020,,1,100% aquatic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% aquatic invert
MCD087_2020,MCD087,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLC,215,151,M,Y,,MCD087_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD088_2020,MCD088,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,150,63,U,U,,MCD088_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD089_2020,MCD089,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,103,16,U,U,,MCD089_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD090_2020,MCD090,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,95,12,U,U,,MCD090_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD091_2020,MCD091,4/22/20,2020,,MCD,FYKE,1,,UWSP,ROC,134,50,U,U,,MCD091_2020,,1,"50% veg, 50% aquatic invert",,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% veg, 50% aquatic invert"
MCD092_2020,MCD092,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,94,12,U,U,,MCD092_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD093_2020,MCD093,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,107,17,U,U,,MCD093_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD094_2020,MCD094,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,113,23,U,U,,MCD094_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD095_2020,MCD095,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,99,15,U,U,,MCD095_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD096_2020,MCD096,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,103,16,U,U,,MCD096_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD097_2020,MCD097,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,95,11,U,U,,MCD097_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD098_2020,MCD098,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,91,9,U,U,,MCD098_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD099_2020,MCD099,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,94,15,U,U,,MCD099_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD100_2020,MCD100,4/22/20,2020,,MCD,FYKE,1,,UWSP,BLG,124,26,F,N,,MCD100_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD101_2020,MCD101,4/22/20,2020,,MCD,FYKE,1,,UWSP,PUS,102,18,U,U,,MCD101_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD102_2020,MCD102,4/22/20,2020,,MCD,FYKE,1,,UWSP,PUS,133,44,U,U,,MCD102_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD103_2020,MCD103,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLC,270,281,M,Y,,MCD103_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD104_2020,MCD104,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,250,233,F,Y,,MCD104_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD105_2020,MCD105,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,203,111,F,Y,,MCD105_2020,,1,100% aquatic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% aquatic invert
MCD106_2020,MCD106,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,205,110,F,Y,,MCD106_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD107_2020,MCD107,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,208,128,F,Y,,MCD107_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD108_2020,MCD108,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,198,111,F,Y,,MCD108_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD109_2020,MCD109,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,229,155,F,Y,,MCD109_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD110_2020,MCD110,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,215,115,F,Y,,MCD110_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD111_2020,MCD111,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,211,113,F,Y,,MCD111_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD112_2020,MCD112,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,195,84,M,Y,,MCD112_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD113_2020,MCD113,4/23/20,2020,,MCD,FYKE,3,,UWSP,YEP,127,20,M,Y,,MCD113_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD114_2020,MCD114,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLC,213,149,M,Y,,MCD114_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD115_2020,MCD115,4/23/20,2020,,MCD,FYKE,3,,UWSP,PUS,116,31,U,U,,MCD115_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD116_2020,MCD116,4/23/20,2020,,MCD,FYKE,3,,UWSP,PUS,96,16,U,U,,MCD116_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD117_2020,MCD117,4/23/20,2020,,MCD,FYKE,3,,UWSP,ROC,128,40,U,U,,MCD117_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD118_2020,MCD118,4/23/20,2020,,MCD,FYKE,3,,UWSP,ROC,108,24,U,U,,MCD118_2020,,1,"50% veg, 50% benthic invert",,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% veg, 50% benthic invert"
MCD119_2020,MCD119,4/23/20,2020,,MCD,FYKE,3,,UWSP,ROC,113,26,F,N,,MCD119_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD120_2020,MCD120,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,170,79,M,N,,MCD120_2020,,1,100% aquatic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% aquatic invert
MCD121_2020,MCD121,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,147,50,U,U,,MCD121_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD122_2020,MCD122,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,136,39,M,N,,MCD122_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD123_2020,MCD123,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,110,19,U,U,,MCD123_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD124_2020,MCD124,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,102,17,U,U,,MCD124_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD125_2020,MCD125,4/23/20,2020,,MCD,FYKE,3,,UWSP,BLG,85,9,U,U,,MCD125_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD126_2020,MCD126,5/18/20,2020,,MCD,FYKE,2,,UWSP,BLC,271,311,F,Y,,MCD126_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD127_2020,MCD127,5/18/20,2020,,MCD,FYKE,2,,UWSP,PUS,110,24,U,U,,MCD127_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD128_2020,MCD128,5/18/20,2020,,MCD,FYKE,2,,UWSP,PUS,137,49,F,N,,MCD128_2020,,1,100% aquatic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% aquatic invert
MCD129_2020,MCD129,5/18/20,2020,,MCD,FYKE,2,,UWSP,PUS,147,66,U,U,,MCD129_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD130_2020,MCD130,5/18/20,2020,,MCD,FYKE,3,,UWSP,PUS,130,42,F,Y,,MCD130_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD131_2020,MCD131,5/18/20,2020,,MCD,FYKE,3,,UWSP,BLC,230,185,M,Y,,MCD131_2020,,1,"50% aquatic invert, 50% unknown",,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,"50% aquatic invert, 50% unknown"
MCD132_2020,MCD132,5/18/20,2020,,MCD,FYKE,1,,UWSP,PUS,130,47,U,U,,MCD132_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD133_2020,MCD133,5/18/20,2020,,MCD,FYKE,1,,UWSP,BLC,228,168,M,Y,,MCD133_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD134_2020,MCD134,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,162,40,M,Y,,MCD134_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD135_2020,MCD135,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,163,50,M,Y,,MCD135_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD136_2020,MCD136,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,146,30,M,Y,,MCD136_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD137_2020,MCD137,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,135,26,M,Y,,MCD137_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD138_2020,MCD138,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,150,35,M,Y,,MCD138_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD139_2020,MCD139,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,137,28,M,Y,,MCD139_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD140_2020,MCD140,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,132,25,M,Y,,MCD140_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD141_2020,MCD141,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,149,36,M,Y,,MCD141_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD142_2020,MCD142,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,144,31,M,Y,,MCD142_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD143_2020,MCD143,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,157,42,M,Y,,MCD143_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD144_2020,MCD144,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,141,31,M,Y,,MCD144_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD145_2020,MCD145,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,220,136,F,Y,,MCD145_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD146_2020,MCD146,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,173,75,F,Y,,MCD146_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD147_2020,MCD147,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,187,92,F,Y,,MCD147_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD148_2020,MCD148,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,195,85,M,Y,,MCD148_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD149_2020,MCD149,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,200,94,F,Y,,MCD149_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD150_2020,MCD150,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,182,64,M,Y,,MCD150_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD151_2020,MCD151,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,131,23,M,Y,,MCD151_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD152_2020,MCD152,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,136,26,M,Y,,MCD152_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD153_2020,MCD153,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,163,53,M,Y,,MCD153_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD154_2020,MCD154,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,147,34,M,Y,,MCD154_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD155_2020,MCD155,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,172,56,F,Y,,MCD155_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD156_2020,MCD156,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,173,57,M,Y,,MCD156_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD157_2020,MCD157,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,132,25,M,Y,,MCD157_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD158_2020,MCD158,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,165,50,M,Y,,MCD158_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD159_2020,MCD159,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,151,36,M,N,,MCD159_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD160_2020,MCD160,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,160,46,M,Y,,MCD160_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD161_2020,MCD161,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,148,34,M,Y,,MCD161_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD162_2020,MCD162,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,142,31,M,Y,,MCD162_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD163_2020,MCD163,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,150,35,M,Y,,MCD163_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD164_2020,MCD164,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,159,42,M,N,,MCD164_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD165_2020,MCD165,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,170,47,M,Y,,MCD165_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD166_2020,MCD166,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,158,40,M,Y,,MCD166_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD167_2020,MCD167,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,155,36,M,Y,,MCD167_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD168_2020,MCD168,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,151,33,M,Y,,MCD168_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD169_2020,MCD169,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,148,34,M,Y,,MCD169_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD170_2020,MCD170,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,148,35,M,Y,,MCD170_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD171_2020,MCD171,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,130,23,M,Y,,MCD171_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD172_2020,MCD172,4/23/20,2020,,MCD,FYKE,1,,UWSP,YEP,145,36,M,Y,,MCD172_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD173_2020,MCD173,6/17/20,2020,,MCD,FYKE,1,,UWSP,PUS,75,9,U,U,,MCD173_2020,,0.1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,Unknown
MCD174_2020,MCD174,6/17/20,2020,,MCD,FYKE,1,,UWSP,BLC,140,39,M,N,,MCD174_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD175_2020,MCD175,6/17/20,2020,,MCD,FYKE,1,,UWSP,BLC,117,21,F,N,,MCD175_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD176_2020,MCD176,6/16/20,2020,,MCD,FYKE,4,,UWSP,ROC,125,37,F,Y,,MCD176_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD177_2020,MCD177,6/16/20,2020,,MCD,FYKE,4,,UWSP,ROC,130,43,F,Y,,MCD177_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD178_2020,MCD178,6/16/20,2020,,MCD,FYKE,4,,UWSP,BLG,102,18,F,Y,,MCD178_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD179_2020,MCD179,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,140,37,F,N,,MCD179_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD180_2020,MCD180,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,149,40,U,U,,MCD180_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD181_2020,MCD181,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,152,42,F,N,,MCD181_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD182_2020,MCD182,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,137,33,U,U,,MCD182_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD183_2020,MCD183,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,152,44,F,N,,MCD183_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD184_2020,MCD184,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,142,36,M,N,,MCD184_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD185_2020,MCD185,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,147,39,U,U,,MCD185_2020,,1,"50% benthic invert, 50% unknown",,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,"50% benthic invert, 50% unknown"
MCD186_2020,MCD186,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,141,40,U,U,,MCD186_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD187_2020,MCD187,6/16/20,2020,,MCD,FYKE,4,,UWSP,LMB,165,60,M,N,,MCD187_2020,,1,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unknown
MCD188_2020,MCD188,6/17/20,2020,,MCD,FYKE,2,,UWSP,BLG,180,116,F,Y,,MCD188_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD189_2020,MCD189,6/17/20,2020,,MCD,FYKE,5,,UWSP,LMB,134,30,M,N,,MCD189_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD190_2020,MCD190,6/17/20,2020,,MCD,FYKE,5,,UWSP,LMB,171,66,M,N,,MCD190_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD191_2020,MCD191,4/25/20,2020,,MCD,FYKE,3,,UWSP,YEP,222,154,F,Y,,MCD191_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD192_2020,MCD192,4/25/20,2020,,MCD,FYKE,3,,UWSP,PUS,139,57,F,N,,MCD192_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD193_2020,MCD193,4/25/20,2020,,MCD,FYKE,3,,UWSP,BLG,162,79,M,N,,MCD193_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD194_2020,MCD194,4/25/20,2020,,MCD,FYKE,3,,UWSP,BLG,154,52,M,Y,,MCD194_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD195_2020,MCD195,4/25/20,2020,,MCD,FYKE,3,,UWSP,BLG,157,79,F,N,,MCD195_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD196_2020,MCD196,4/25/20,2020,,MCD,FYKE,3,,UWSP,BLG,157,63,M,N,,MCD196_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD197_2020,MCD197,4/25/20,2020,,MCD,FYKE,3,,UWSP,ROC,132,41,M,N,,MCD197_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD198_2020,MCD198,4/25/20,2020,,MCD,FYKE,3,,UWSP,BLC,180,71,F,Y,,MCD198_2020,,1,100% benthic invert,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% benthic invert
MCD199_2020,MCD199,4/25/20,2020,,MCD,FYKE,3,,UWSP,PUS,108,23,U,U,,MCD199_2020,,0,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCD200_2020,MCD200,4/25/20,2020,,MCD,FYKE,3,,UWSP,PUS,148,66,M,N,,MCD200_2020,,1,"50% benthic invert, 50% aquatic invert",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% benthic invert, 50% aquatic invert"
