duplicate,replicate,id_original_iso,id_simple_iso,delta13_C,total_C_ug,C.Comment,delta15_N,total_N_ug,N.Comment,tray_name,lake,year,well_id,material_type,sample_weight,id_year,id_original_fish,id_simple_fish,Lake,Processing.Crew,Species,tl.mm,wt.g,sex,mature,Isotope.ID,diet.wt.g,diet.contents.note,Zooplankton,unknown.benthic.invert,vegetation,unknown.terr.invert,unknown.fish,Mayfly.nymph,Mayfly.adult,Amphipod,Chironomid.larvae,Oligochaete,Chironomid.pupa,Chironomid.adult,Diptera.larvae,Diptera.adult,YP,Megaloptera.larvae,beetle,Crayfish,collembola,leech,Odonata.nymph,Odonata.adult,snail,CMM,BG,frog..tadpole_,frog..adult.,BLN,caddisfly,LMB,LMB.YOY,BC,bivalve,veligers,JD,ID,GS,Lepomis.spp,YOY..unknown.,fish.eggs
FALSE,n,MCD055-2019,MCD055,-26.61,684.74,,7.26,206.66,,MCD2019-1,MCD,2019,G12,fish,1.5,MCD055_2019,MCD055_2019,MCD055,MCD,"AA, MC, LF",RB,152,79,M,Y,MCD055_2019,3.5,100% BI,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD126-2019,MCD126,-26.54,677.06,,7.47,206.93,,MCD2019-1,MCD,2019,H3,fish,1.3,MCD126_2019,MCD126_2019,MCD126,MCD,"AA, MC, LF",RB,216,232,F,Y,MCD126_2019,4.7,100% BI,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD553-2019,MCD553,-30.92,676.67,,8.41,207.04,,MCD2019-1,MCD,2019,A1,fish,1.5,MCD553_2019,MCD553_2019,MCD553,MCD,UWSP,BC,89,9,UNK,N,MCD553_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD233-2018,MCD233,-30.43,702.74,,6.59,207.04,,MCD2018,MCD,2018,D1,fish,1.5,MCD233_2018,MCD233_2018,MCD233,MCD,MC,BG,77,6.3,M,N,MCD233,0.1,100 chiron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD246-2020,MCD246,-26.07,667.97,,7.33,207.09,,MCD2020,MCD,2020,F3,fish,1.4,MCD246_2020,MCD246_2020,MCD246,MCD,UWSP,BG,115,31,U,U,MCD246_2020,1,100% benthic invert,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,TL40,TL40,-30.29,675.47,,9.26,207.15,,SB2017,SB,2017,C9,fish,1.3,TL40_2017,TL40,TL40,SB,"KE, AD",JD,61,2,NA,NA,TL40,0.1,"80 plant, 20 zoop",0.02,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,AA105,AA105,-26.74,686.04,,7.67,207.22,,MCD2020,MCD,2020,F9,fish,1.3,AA105_2020,AA105,AA105,MCD,UW,GS,67,2.3,NA,NA,AA105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SBzoop81020,SBzoop81020,-36.84,868.15,,7.01,132.91,,SB2020,SB,2020,A5,zooplankton,2,SBzoop81020_2020,SBzoop81020,SBzoop81020,SB,NA,holopediem,NA,NA,NA,NA,SBzoop81020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB086-2020,SB086,-33.08,677.26,,8.33,207.39,,SB2020,SB,2020,C1,fish,1.4,SB086_2020,SB086_2020,SB086,SB,UWSP,BC,165,55,F,Y,SB086_2020,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD556-2019,MCD556,-26.8,684.74,,6.84,207.44,,MCD20192,MCD,2019,A4,fish,1.5,MCD556_2019,MCD556_2019,MCD556,MCD,UWSP,GRS,115,34,M,Y,MCD556_2019,0.208,100% INVERTS,NA,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,M12,M12,-27.64,657.7,,8.55,207.51,,MCD2017,MCD,2017,F3,fish,1.4,M12_2017,M12,M12,MCD,NA,LMB,230,165.9,NA,NA,M12,0.8,0.8 g unknown fish,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB040,SB040,-30.99,684.6,,9.75,207.52,,SB2017,SB,2017,C12,fish,1.4,SB040_2017,SB040,SB040,SB,CS,PS,176,133,F,Y,SB040,2.033,100% MAYFLY,0,0,0,0,0,2.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD049,MCD049,-26.8,652.07,,8.87,207.59,,MCD2017,MCD,2017,F6,fish,1.4,MCD049_2017,MCD049,MCD049,MCD,CS,LMB,374,770,F,Y,MCD049,0,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,y,HE062A,HE062A,-27.88,725.26,,7.60,224.87,,MCD2017,MCD,2017,B8,fish,1.526,HE062A_2017,HE062A,HE062A,MCD,NA,RB,97,18,NA,NA,HE62,0.3,100 crayfish,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,HE084,HE084,-32.68,677.29,,8.28,208.26,,SB2017,SB,2017,B4,fish,1.511,HE084_2017,HE084,HE084,SB,NA,BG,75,6.8,NA,NA,HE084,0.1,100 b inv,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB12,SB12,-30.25,660.84,,11.59,208.26,,SB2017,SB,2017,D2,fish,1.4,SB12_2017,SB12,SB12,SB,NA,WAE,216,86.1,NA,N,SB12,0.6,0.6 g unknown fish (3 total),,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB074-2020,SB074,-31.71,684.12,,7.65,208.26,,SB2020,SB,2020,A11,fish,1.3,SB074_2020,SB074_2020,SB074,SB,UW,BG,110,24,M,Y,SB074_2020,1,100% aquatic invert,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD151-2018,MCD151,-27.96,678.94,,7.87,208.43,,MCD2018,MCD,2018,E12,fish,1.5,MCD151_2018,MCD151_2018,MCD151,MCD,MC,SMB,283,385.5,M,Y,MCD151,10.4,100 BG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,HE012A,HE012A,-32.37,700.49,,12.40,220.76,,SB2017,SB,2017,A4,fish,1.448,HE012A_2017,HE012A,HE012A,SB,NA,YP,55,1.9,NA,NA,HE012,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,MCD421-2018,MCD421,-27.8,669.98,,8.55,208.63,,MCD2018,MCD,2018,B7,fish,1.6,MCD421_2018,MCD421_2018,MCD421,MCD,HE,SMB,344,681,M,Y,MCD421,1.9,100 crayfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,HE062B,HE062B,-26.30,665.38,,6.97,208.21,,MCD2017,MCD,2017,B8,fish,1.526,HE062B_2017,HE062B,HE062B,MCD,NA,RB,97,18,NA,NA,HE62,0.3,100 crayfish,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,TL269,TL269,-27.51,669.83,,9.81,208.76,,MCD2017,MCD,2017,H1,fish,1.3,TL269_2017,TL269,TL269,MCD,"KE, LF, QS",WAE,270,211,NA,NA,TL269,0,empty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,SB128-2018,SB128,-33.54,685.63,,8.98,208.85,,SB2018,SB,2018,B9,fish,1.4,SB128_2018,SB128_2018,SB128,SB,HE,BC,208,127,M,Y,SB128,1.4,100 b inv,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD019-2019,MCD019,-30.15,686.13,,7.15,208.86,,MCD2019-1,MCD,2019,F2,fish,1.5,MCD019_2019,MCD019_2019,MCD019,MCD,"AA, MC, LF",BC,105,12,UNK,N,MCD019_2019,0.2,"50% CHIRONOMIDS, 50% ZOOP",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB2 b,SB2 b,-30.75,662.36,,10.06,209.28,,SB2019,SB,2019,B6,fish,1.5,SB2 b_2019,SB2,SB2,SB,NA,WAE,330,NA,NA,NA,SB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,SB309A-2019,SB309A,-35.22,690.68,,6.10,209.54,,SB2019,SB,2019,D4,fish,1.6,SB309A_2019,SB309A_2019,SB309A,SB,UWSP,PS,69,7,UNK,N,SB309_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,SB309B-2019,SB309B,-37.26,733.50,,6.45,222.74,,SB2019,SB,2019,D4,fish,1.6,SB309B_2019,SB309B_2019,SB309B,SB,UWSP,PS,69,7,UNK,N,SB309_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB320-2019,SB320,-32.66,694.94,,7.16,209.55,,SB2019,SB,2019,B1,fish,1.6,SB320_2019,SB320_2019,SB320,SB,UWSP,LMB,68,5,UNK,N,SB320_2019,0.241,100% FISH,NA,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE092,HE092,-29.21,682.95,,5.87,209.57,,MCD2017,MCD,2017,A6,fish,1.522,HE092_2017,HE092,HE092,MCD,NA,CMM,80,5.5,NA,NA,HE92,0.1,100 odonata larv,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,
FALSE,n,AA016,AA016,-27,669.28,,9.51,209.6,,MCD2020,MCD,2020,F12,fish,1.4,AA016_2020,AA016,AA016,MCD,UW,LMB,309,368,F,NA,AA016,2.6,benthic invert,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB034-2018,SB034,-31.91,694.04,,5.34,209.62,,SB2018,SB,2018,D5,fish,1.5,SB034_2018,SB034_2018,SB034,SB,"HE, AD, LF",YP,51,2,U,N,SB034,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD452-2018,MCD452,-25.58,684.6,,7,209.73,,MCD2018,MCD,2018,C2,fish,1.4,MCD452_2018,MCD452_2018,MCD452,MCD,HE,YP,189,105,F,Y,MCD452,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB050-2018,SB050,-39.07,700.96,,6.96,209.79,,SB2018,SB,2018,A4,fish,1.4,SB050_2018,SB050_2018,SB050,SB,MC,PS,135,50.2,M,N,MCD173,0.3,100 b inv,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD457-2019,MCD457,-30.37,694.8,,8.13,210.1,,MCD2019-1,MCD,2019,F5,fish,1.5,MCD457_2019,MCD457_2019,MCD457,MCD,UWSP,BC,204,145,F,Y,MCD457_2019,0.783,100% INVERTS,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD417-2020,MCD417,-27.8,694.53,,7.35,210.15,,MCD2020,MCD,2020,D8,fish,1.5,MCD417_2020,MCD417_2020,MCD417,MCD,UWSP,RB,179,112,F,Y,MCD417_2020,1,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD417-2019,MCD417,-28.19,680.12,,8.58,210.35,,MCD2019-1,MCD,2019,G2,fish,1.5,MCD417_2019,MCD417_2019,MCD417,MCD,UWSP,LMB,201,113,M,N,MCD417_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB307-2018,SB307,-30.8,690.04,,10.44,210.41,,SB2018,SB,2018,D9,fish,1.4,SB307_2018,SB307_2018,SB307,SB,UWSP,YP,279,407,F,Y,SB307_2018,NA,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD159-2019,MCD159,-29.87,691.97,,8.05,210.44,,MCD2019-1,MCD,2019,F3,fish,1.5,MCD159_2019,MCD159_2019,MCD159,MCD,"AA, MC, LF",BC,203,122,M,Y,MCD159_2019,1.5,100% BI,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD050,MCD050,-28.46,673.57,,7.48,210.77,,MCD2017,MCD,2017,E3,fish,1.4,MCD050_2017,MCD050,MCD050,MCD,CS,BG,160,89,M,Y,MCD050,0.7,"80% MIDGE, 20% SNAIL",0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,TL145,TL145,-26.79,681.24,,7.5,210.86,,MCD2017,MCD,2017,G3,fish,1.4,TL145_2017,TL145,TL145,MCD,"QS, KE",RB,222,259.5,NA,NA,TL145,2,100 crayfish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,y,HE012B,HE012B,-32.73,693.73,,7.97,208.63,,SB2017,SB,2017,A4,fish,1.448,HE012B_2017,HE012B,HE012B,SB,NA,YP,55,1.9,NA,NA,HE012,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB115,SB115,-35.38,673.64,,8.98,211.21,,SB2017,SB,2017,B11,fish,1.4,SB115_2017,SB115,SB115,SB,CS,BC,225,171,M,Y,SB115,0.203,100% MACROS,0,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD026-2019,MCD026,-26.26,712.8,,6.14,211.38,,MCD2019-1,MCD,2019,G6,fish,1.5,MCD026_2019,MCD026_2019,MCD026,MCD,"AA, MC, LF",PS,59,3,UNK,N,MCD026_2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE138,HE138,-29.05,722.96,,5.8,211.43,,MCD2017,MCD,2017,C9,fish,1.576,HE138_2017,HE138,HE138,MCD,"HE, KMP, MC",BG,44,1.4,NA,NA,HE138,0,empty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD152-2019,MCD152,-28.12,686.31,,7.21,211.53,,MCD2019-1,MCD,2019,H7,fish,1.4,MCD152_2019,MCD152_2019,MCD152,MCD,"AA, MC, LF",YP,242,177,M,Y,MCD152_2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD161-2018,MCD161,-28.17,695.9,,8.8,211.65,,MCD2018,MCD,2018,D6,fish,1.5,MCD161_2018,MCD161_2018,MCD161,MCD,MC,LMB,117,20.1,F,N,MCD161,0.4,100 fish,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE031,HE031,-32.05,685.44,,5.45,211.8,,MCD2017,MCD,2017,B3,fish,1.526,HE031_2017,HE031,HE031,MCD,NA,YP,123,21,NA,NA,HE31,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,MCD139-2018,MCD139,-27.86,694.84,,7.18,211.81,,MCD2018,MCD,2018,E6,fish,1.5,MCD139_2018,MCD139_2018,MCD139,MCD,MC,RB,42,1.3,U,N,MCD139,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD674-2018,MCD674,-28.14,691.08,,8.12,211.85,,MCD2018,MCD,2018,D11,fish,1.4,MCD674_2018,MCD674_2018,MCD674,MCD,UWSP,LMB,249,210,M,Y,MCD674_2018,4.35,100% CRAYFISH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD006-2019,MCD006,-26.36,700.49,,7.49,211.9,,MCD2019-1,MCD,2019,G10,fish,1.5,MCD006_2019,MCD006_2019,MCD006,MCD,"AA, MC, LF",RB,97,18,UNK,N,MCD006_2019,0.5,100% FISH,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,TL140,TL140,-29.59,713.81,,6.76,211.94,,MCD2018,MCD,2018,B8,fish,1.5,TL140_2018,TL140,TL140,MCD,"QS, KE",SS,62,1.5,NA,NA,TL140,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,SB016A-2020,SB016A,-30.57,740.84,,9.74,226.53,,SB2020,SB,2020,C6,fish,1.5,SB016A_2020,SB016A_2020,SB016A,SB,UWSP,BG,186,134,M,Y,SB016_2020,1,100% benthic invert,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,SB016B-2020,SB016B,-28.62,699.57,,9.10,212.31,,SB2020,SB,2020,C6,fish,1.5,SB016B_2020,SB016B_2020,SB016B,SB,UWSP,BG,186,134,M,Y,SB016_2020,1,100% benthic invert,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCDzoop81020,MCDzoop81020,-30.31,566.02,,7.59,168.41,,MCD2020,MCD,2020,A5,zooplankton,1.9,MCDzoop81020_2020,MCDzoop81020,MCDzoop81020,MCD,NA,daphia,NA,NA,NA,NA,MCDzoop81020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD269-2019,MCD269,-24.21,701.39,,4.01,212.46,,MCD2019-1,MCD,2019,E6,zoobenthos,1.4,MCD269_2019,MCD269_2019,MCD269,MCD,AA ,crayfish,60,6.5,NA,NA,MCD269_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD166-2018,MCD166,-28.09,693.6,,8.25,212.78,,MCD2018,MCD,2018,D7,fish,1.5,MCD166_2018,MCD166_2018,MCD166,MCD,MC,LMB,116,16.4,F,N,MCD166,0.1,100 b inv,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB117-2018,SB117,-34.39,698.52,,8.74,212.85,,SB2018,SB,2018,B3,fish,1.5,SB117_2018,SB117_2018,SB117,SB,HE,YP,166,75,F,Y,SB117,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB265-2019,SB265,-32.47,708.92,,5.92,212.91,,SB2019,SB,2019,B10,fish,1.5,SB265_2019,SB265_2019,SB265,SB,UWSP,YP,57,2,UNK,N,SB265_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD237-2019,MCD237,-25.3,701.64,,5.79,213.28,,MCD2019-1,MCD,2019,B8,fish,1.3,MCD237_2019,MCD237_2019,MCD237,MCD,"AA, MC, LF",GRS,68,5,M,Y,MCD237_2019,0,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD187-2019,MCD187,-27.52,722.64,,6.81,213.29,,MCD2019-1,MCD,2019,H8,fish,1.6,MCD187_2019,MCD187_2019,MCD187,MCD,"AA, MC, LF",YP,77,4,UNK,N,MCD187_2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB146-2020,SB146,-33.04,708.42,,8.83,213.29,,SB2020,SB,2020,A8,fish,1.5,SB146_2020,SB146_2020,SB146,SB,UWSP,BC,163,56,F,Y,SB146_2020,0,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
